Timestamp,Household_Type,Electricity_Consumption_kWh,Daily_Avg_Temp_C,Monthly_Bill_LKR,Anomaly
2018-03-22,Large Family,9.150443494525462,29.298007361203357,3514.7132380450234,0
2018-03-23,Single-Family,6.714901265101306,29.084092944296053,4004.047100097875,0
2018-03-24,Large Family,7.780206021521927,31.386821120099736,4208.3837356003105,0
2018-03-25,Large Family,9.319180662987675,29.04098891925544,2393.729448058912,0
2018-03-26,Large Family,7.908675266784259,28.94912506416392,2903.3300373746215,0
2018-03-27,Large Family,9.922230147681727,28.046123071968687,4488.49273828873,0
2018-03-28,Large Family,8.836215519794345,26.00021653347376,4946.362871655679,0
2018-03-29,Apartment,4.4002936695251496,27.761968751767967,4491.18843293088,0
2018-03-30,Large Family,7.123405289915575,24.551242559949298,3241.4384683616245,0
2018-03-31,Large Family,8.384629468443475,25.684160719832065,4594.160530780717,0
2018-04-01,Large Family,8.636097900846538,29.747473899618427,5874.45666481899,0
2018-04-02,Large Family,8.100083768729657,28.939836229635105,5737.463085829746,0
2018-04-03,Apartment,3.3883820197719308,31.10867924147889,2741.6211440932925,0
2018-04-04,Large Family,8.017408770699095,30.891919334210577,4845.278289353336,0
2018-04-05,Apartment,4.486513697117912,28.733222380812435,2824.569188085299,0
2018-04-06,Apartment,4.4724126256098495,28.469723322173902,3663.5324168713873,0
2018-04-07,Apartment,4.667786291331727,31.134550026070414,3034.6982540266063,0
2018-04-08,Single-Family,5.516676526766402,27.663006274469637,5301.799687232355,0
2018-04-09,Single-Family,5.337420174207274,27.12716263444331,3565.7479181189474,0
2018-04-10,Single-Family,6.436610647910786,27.874791719189272,4447.567917347249,0
2018-04-11,Large Family,7.943983714619131,26.714077051276334,2675.088352283415,0
2018-04-12,Large Family,8.400938287212385,27.156760832838298,3558.904633913183,0
2018-04-13,Single-Family,5.346266947476461,27.04910172398204,4603.257120831254,0
2018-04-14,Single-Family,5.913468226035214,26.505941924180604,3493.282828098413,0
2018-04-15,Single-Family,5.619613786299648,28.156559978856897,2509.291581216674,0
2018-04-16,Single-Family,5.390852459833264,32.85114588420284,3633.854620506555,0
2018-04-17,Large Family,9.982952506654398,28.834663294914357,4870.166512699958,0
2018-04-18,Large Family,8.244097891615322,29.79138446397308,4424.29265775816,1
2018-04-19,Single-Family,6.537684000380024,28.369101794058295,2551.2535643002298,0
2018-04-20,Large Family,8.64407796297209,26.919513642570752,5421.918366021913,0
2018-04-21,Single-Family,5.739816973285049,32.036905481351376,3115.5857798165366,0
2018-04-22,Large Family,9.444968496780751,29.617952247152893,4370.931313311538,0
2018-04-23,Single-Family,5.690335561482212,28.25266577698047,5146.314400332374,0
2018-04-24,Apartment,3.6248885918406337,26.7167003538327,3953.882791341771,0
2018-04-25,Single-Family,5.67811783442173,25.35005873472587,5353.863191472145,0
2018-04-26,Large Family,8.464334563591958,28.684489208608824,2540.2367891436297,0
2018-04-27,Large Family,7.557405650267385,31.818831834893693,3784.7348061036214,0
2018-04-28,Single-Family,5.039790391511559,29.796152472891606,2405.848656606891,0
2018-04-29,Single-Family,6.903420510205708,28.603977473635986,2610.1049629480676,0
2018-04-30,Apartment,4.013744337398237,27.37107594615274,5585.876594930385,0
2018-05-01,Single-Family,6.181009538930507,31.221047637762137,5414.811164236869,0
2018-05-02,Large Family,9.76743903588882,28.137529459386343,4471.064649649115,0
2018-05-03,Apartment,3.3831260739982154,29.288587188165902,3775.681858104477,0
2018-05-04,Single-Family,6.428643715426243,30.47716999032639,2552.0218401996644,0
2018-05-05,Large Family,8.127138829017387,28.22924238709332,3560.95070553296,0
2018-05-06,Apartment,3.889361909870909,29.175260318831157,5378.125540425548,0
2018-05-07,Large Family,7.552102350133661,24.98859511111827,2837.2506328694353,0
2018-05-08,Single-Family,6.126454346715574,32.580344390227694,4038.718829972977,0
2018-05-09,Large Family,7.463179031366416,25.738158661103327,5546.2426020925495,0
2018-05-10,Single-Family,6.381904021198981,27.173797063970426,2564.2549452121957,0
2018-05-11,Apartment,3.904724551696262,33.38328694617623,4186.610087060846,0
2018-05-12,Large Family,8.132508648066874,31.705769021856838,5227.288253595689,0
2018-05-13,Apartment,3.6247367671008695,28.750962437785635,3699.273265183001,0
2018-05-14,Large Family,9.311777437856264,29.4618586934051,5263.861230367713,0
2018-05-15,Apartment,4.909951573606701,27.252373961574747,4805.8825363280375,1
2018-05-16,Single-Family,6.3862392615163905,31.060466891984785,4269.317741037649,0
2018-05-17,Apartment,4.13809739082685,28.033732203275946,3753.7559547047244,0
2018-05-18,Large Family,7.986940830478568,26.36091623730329,3150.746304110137,0
2018-05-19,Single-Family,6.389217652183694,31.188039270626977,3410.8397904327703,0
2018-05-20,Single-Family,6.8874307701108775,30.6853928925059,3168.849908229062,0
2018-05-21,Apartment,3.366289840982234,31.99068991165452,2994.2456029295613,0
2018-05-22,Single-Family,5.659667974004132,30.704760827087608,4228.70192124584,0
2018-05-23,Large Family,8.262470788224743,27.312288789388706,4578.417794810097,0
2018-05-24,Single-Family,5.344616785172857,26.464011961106333,4524.0725478899185,0
2018-05-25,Large Family,8.81807662004391,27.281792280172127,4503.815087890536,0
2018-05-26,Single-Family,6.157977489571813,28.97397751560936,2902.504211056531,0
2018-05-27,Apartment,4.668057045301638,30.715602599458045,2590.0340394752725,0
2018-05-28,Single-Family,5.045762007846025,26.349153036079272,5188.940258024646,1
2018-05-29,Apartment,4.629472743127494,30.861418807906855,4698.202373974851,0
2018-05-30,Large Family,8.44823057066422,27.962787428370447,5224.797153162128,0
2018-05-31,Large Family,7.5668493404531825,30.57564722544465,3180.737632743244,0
2018-06-01,Apartment,3.469084081546146,26.042381245994605,3126.7247427215743,0
2018-06-02,Large Family,8.342059509524624,27.220795902629707,4288.959626816821,0
2018-06-03,Single-Family,6.8780288696346386,26.061863983571083,3899.116408078262,0
2018-06-04,Single-Family,5.117355836411009,26.623960024451534,4255.29448263931,0
2018-06-05,Apartment,3.2199542009468383,24.696079009192893,2433.252439438678,0
2018-06-06,Large Family,8.953924575098085,26.687077375480953,4104.333840678788,0
2018-06-07,Large Family,7.945951047123321,30.674307317987708,2972.3985406393895,0
2018-06-08,Single-Family,6.3265997281213195,25.08293303674747,4651.81271235828,0
2018-06-09,Single-Family,5.101103398858662,25.483583344128903,2158.5120585697186,0
2018-06-10,Single-Family,6.2258225485368905,26.201252567350064,4805.176858541159,0
2018-06-11,Single-Family,6.361922145109665,30.966254074597042,2434.186622647157,0
2018-06-12,Apartment,3.363607789158425,31.416484330867032,4197.123763734575,0
2018-06-13,Large Family,7.141333950224211,27.292466127949858,4053.0219679100283,0
2018-06-14,Large Family,7.246843373357009,24.09811396275994,4964.767000163333,0
2018-06-15,Single-Family,5.297832058886575,31.776777135384332,2165.9694159738433,0
2018-06-16,Large Family,9.77565395526204,31.55336716088168,3653.3350513293663,0
2018-06-17,Large Family,8.3578467962355,25.860280795362485,3796.921183965885,0
2018-06-18,Large Family,9.779446734091088,26.104291189007338,4330.986083955012,0
2018-06-19,Large Family,7.256007717869291,28.165600208993354,3865.771647917393,0
2018-06-20,Single-Family,6.584659287475077,30.92620761736709,3098.201716075133,0
2018-06-21,Large Family,8.140898106445714,30.81852392791048,2112.285171731823,0
2018-06-22,Large Family,7.271484822082573,31.8419132089927,4408.693343834582,0
2018-06-23,Apartment,4.219333366301194,31.393341074409513,4116.286487518682,0
2018-06-24,Apartment,3.036376435416939,27.94005471669156,3831.3958397702254,0
2018-06-25,Single-Family,6.429347677564724,31.19482713527751,4615.039236097909,0
2018-06-26,Large Family,7.732762526604582,29.591332125494947,2322.5342205325373,0
2018-06-27,Large Family,9.883246083076777,28.28416491829565,3317.7755600469736,0
2018-06-28,Single-Family,6.968909902436979,29.505427208276863,3259.920128216141,0
2018-06-29,Apartment,3.2882392139993275,25.421025861643976,2345.6718638961283,0
2018-06-30,Large Family,8.540224727123988,26.749150168732573,3398.690840234788,0
2018-07-01,Apartment,3.361382125585526,30.55283273046438,2956.471268545327,0
2018-07-02,Large Family,7.743331722767937,31.73762930102254,3923.72473360267,0
2018-07-03,Single-Family,6.574413512037952,31.84412995738158,4002.351494267783,0
2018-07-04,Large Family,7.273520793530959,29.27511155493712,3792.123237899376,0
2018-07-05,Large Family,7.473320966636513,29.246961425231916,2915.3241435466107,0
2018-07-06,Large Family,7.870560391050674,29.433310262466712,4714.3577183695015,0
2018-07-07,Apartment,3.340469716395429,29.10729435076174,2387.814423093501,0
2018-07-08,Large Family,7.573016496735947,28.415294638225944,4278.250648058294,0
2018-07-09,Large Family,9.379809337032189,27.958386635617146,4049.8108056152005,0
2018-07-10,Apartment,4.366074953033747,30.932670580088153,2044.547869007979,0
2018-07-11,Single-Family,6.1894751011800295,28.611965578882145,3094.6559936054323,0
2018-07-12,Large Family,8.150815654548634,27.637721497887043,2726.3140468273705,0
2018-07-13,Apartment,4.962531463938776,27.17615468628543,2017.944855470506,0
2018-07-14,Single-Family,6.490800907123759,28.968314818120177,2982.1583765410023,0
2018-07-15,Apartment,3.7708899881641953,26.575290810420476,3445.6276820283374,0
2018-07-16,Large Family,9.906130267041585,28.274787730096975,3762.5539270520353,0
2018-07-17,Large Family,9.042397319618738,25.902129610424254,4869.478381185645,0
2018-07-18,Large Family,8.192064720999788,25.550508560846822,4169.646161449317,0
2018-07-19,Apartment,4.323053309596269,25.7761307574686,4399.131950059122,0
2018-07-20,Single-Family,6.381354240217236,29.089901443756983,3612.5185570822932,0
2018-07-21,Single-Family,6.660053670323378,24.573412024344872,3371.816651163642,0
2018-07-22,Large Family,8.782937606973615,29.598723055760978,2352.5121639948147,0
2018-07-23,Large Family,9.538729083479911,24.865559665004053,2409.697509562201,0
2018-07-24,Single-Family,5.915877699881699,31.20672661203156,2086.713889786397,0
2018-07-25,Apartment,3.841907470098854,27.607293748730168,2135.670734640045,0
2018-07-26,Large Family,8.59683565560679,24.498572565484032,3289.661568121778,0
2018-07-27,Large Family,7.341232406530595,31.169047237335825,3007.7749588324846,0
2018-07-28,Apartment,3.5875481616669616,28.962464309143254,3478.7471071239434,0
2018-07-29,Apartment,4.5357871033968715,31.177564911654404,3283.0498795633885,0
2018-07-30,Apartment,4.240492876590119,28.648106152047845,3612.628299695225,0
2018-07-31,Apartment,3.513550495334182,25.902766519888807,3315.7977238463745,0
2018-08-01,Apartment,4.425651910263792,25.972433772931154,2936.787910502185,0
2018-08-02,Apartment,3.456778151568824,24.933544447589835,4987.08271982926,0
2018-08-03,Large Family,9.877207907307863,28.531907567671773,2881.933657231009,0
2018-08-04,Large Family,9.472427931821013,28.18322131547773,2994.0356177115364,0
2018-08-05,Apartment,3.332708771682058,27.38358291785952,3814.5181161678556,0
2018-08-06,Apartment,4.202552467505464,30.63088293103263,4942.619219600475,0
2018-08-07,Large Family,9.73910663431304,26.04250415662556,4752.383662802988,0
2018-08-08,Apartment,4.586465590192261,31.883451716199126,4015.178190772044,0
2018-08-09,Apartment,4.1588620548861766,29.4481683827256,4861.445270063061,0
2018-08-10,Single-Family,6.109082684959781,30.816585029953757,2256.8370400934223,0
2018-08-11,Single-Family,5.223338328793251,31.52344965345205,2071.5917830458607,0
2018-08-12,Single-Family,6.059117597586798,26.191334372761887,2869.9237588996666,0
2018-08-13,Large Family,7.466835783118336,30.88995384835844,2668.6220742548844,0
2018-08-14,Apartment,4.53749394360082,25.664276080808015,2486.005677866393,0
2018-08-15,Single-Family,6.6793669190309535,25.08913591596738,3807.048279823576,0
2018-08-16,Apartment,3.9165806996592574,29.94200096288251,2811.05064369832,0
2018-08-17,Single-Family,6.271843154413653,24.952003019948382,3757.100847195885,0
2018-08-18,Single-Family,5.358605583029216,30.129070854394126,4017.937597761551,0
2018-08-19,Apartment,4.927704577676524,24.572048819455322,3190.298969418996,0
2018-08-20,Large Family,8.774034114150934,27.9090817426717,2472.637746507209,0
2018-08-21,Apartment,3.5048502639617247,27.39869640541611,3388.2509813554616,0
2018-08-22,Single-Family,5.72614090903392,30.479546523918252,2428.815238163915,0
2018-08-23,Apartment,3.050920386276856,24.959643258273005,3161.823708020176,0
2018-08-24,Single-Family,6.949592362607384,25.49248726630833,4094.493629947544,0
2018-08-25,Large Family,9.73714168335168,27.644644569389897,4390.162623644053,0
2018-08-26,Apartment,4.335938075273102,24.11451318864531,4258.561943471073,0
2018-08-27,Apartment,4.234123505559678,25.79644491271285,3233.467854895598,0
2018-08-28,Single-Family,6.412760461979566,27.698361741775425,4433.105784490199,0
2018-08-29,Large Family,7.263300962512299,31.975746009954715,3602.467862177952,0
2018-08-30,Large Family,9.937657993032733,24.357099787636272,3165.3558809504257,0
2018-08-31,Single-Family,6.8482792948082505,26.427743931897872,3576.161701107266,0
2018-09-01,Large Family,8.06991150397171,25.022140108852035,3855.9773451281485,0
2018-09-02,Single-Family,5.792817887122584,24.017378553753687,3737.37905772857,0
2018-09-03,Apartment,4.418940550222374,30.69820646072207,2164.21498278678,0
2018-09-04,Single-Family,6.231694887233358,30.626355527313542,4080.5906459665057,0
2018-09-05,Single-Family,5.910135950973483,26.88382528164556,3930.859276589535,0
2018-09-06,Single-Family,5.244890070969811,29.382659737033496,4829.408238751192,0
2018-09-07,Single-Family,6.336513134450931,25.51330384988359,4694.285749385725,0
2018-09-08,Apartment,3.5632326298197654,26.220615098994053,2475.6290869257527,0
2018-09-09,Large Family,9.850009583446218,26.60562763008439,3297.545443866897,1
2018-09-10,Large Family,7.4737396862331025,30.43714577146574,3145.545794726056,0
2018-09-11,Large Family,9.785477632835846,24.857184335526114,4698.215825800286,0
2018-09-12,Apartment,3.2916087113077075,30.246361802815077,2445.0386752538466,0
2018-09-13,Apartment,3.2346057569912876,26.8657748664342,2971.260481146277,0
2018-09-14,Large Family,9.30959466065887,30.423908043178635,2793.8905511968087,0
2018-09-15,Apartment,3.0434121328348476,25.379509468898476,4514.458859683704,0
2018-09-16,Apartment,4.935993457237688,26.005522914270276,3030.849330248252,0
2018-09-17,Apartment,4.089179001445542,28.56754311801388,3722.174421158726,0
2018-09-18,Single-Family,5.325565114714634,30.604745516689107,3442.783369594653,0
2018-09-19,Large Family,7.864823603741396,27.73236811150535,2188.7102032787093,0
2018-09-20,Apartment,4.115321023579236,30.786479134021167,3709.714398572928,0
2018-09-21,Single-Family,6.930082256333488,25.856490009936174,4954.0004002352525,0
2018-09-22,Apartment,4.671700819117922,28.700059137714575,4940.543457877298,0
2018-09-23,Apartment,4.342065399522669,24.746896958750014,4987.459907118683,0
2018-09-24,Large Family,7.596450263627842,27.939508097412848,2102.4759028438502,0
2018-09-25,Apartment,3.3935854993592556,30.069621877716017,2822.7271859969396,0
2018-09-26,Large Family,7.904247346546141,24.880645639823666,4860.453571579254,0
2018-09-27,Large Family,8.095044332360889,27.511344482207996,4436.851301554136,0
2018-09-28,Single-Family,6.588721598705687,26.337336154880624,2194.3084218344516,0
2018-09-29,Single-Family,5.990769043493143,30.169464008875536,3612.584938251461,0
2018-09-30,Large Family,7.741652313785984,31.849643464161016,2973.3605749049543,0
2018-10-01,Single-Family,6.048641473195286,24.396611255334953,2925.4289706551835,0
2018-10-02,Single-Family,5.607958155641966,24.413891146031126,3390.9005976633625,0
2018-10-03,Large Family,8.166372310691266,29.386205813083112,4142.756422814428,0
2018-10-04,Apartment,4.7698307644220765,27.412611077048812,3654.4480621865923,0
2018-10-05,Apartment,3.974861500993965,29.049115267564087,4569.123470688851,0
2018-10-06,Apartment,4.123582945016568,24.2740084488333,3101.275190449287,0
2018-10-07,Single-Family,6.297488859282601,26.600425823015204,4265.022187862349,0
2018-10-08,Apartment,4.576096248498262,26.527653550943416,4325.68790946644,0
2018-10-09,Single-Family,5.437569856141277,27.180021768231185,2759.685096245066,0
2018-10-10,Single-Family,6.239901466099578,24.155292720365406,3634.5387034273126,0
2018-10-11,Apartment,3.485673140334482,27.514146023175815,4194.499036335226,0
2018-10-12,Apartment,4.357552015714607,31.4644783888599,4992.646341357211,0
2018-10-13,Single-Family,6.690885798331538,29.379702679733988,3653.1217843710924,0
2018-10-14,Large Family,9.682955363205632,25.136521695394183,4028.753736200626,0
2018-10-15,Apartment,4.014576132110959,26.49765745331553,4301.34110348777,0
2018-10-16,Large Family,8.732079743684093,27.070667159031316,4165.348959817275,0
2018-10-17,Single-Family,5.421556400735717,28.79788658605215,3702.7279729020356,0
2018-10-18,Apartment,4.871356901153474,27.76416543545483,3250.5103455312938,0
2018-10-19,Apartment,4.932149184263697,31.612408474406337,3966.1534483298246,0
2018-10-20,Large Family,7.81626570924314,31.384555518027398,4804.709793733831,0
2018-10-21,Single-Family,6.402447986702195,26.016728109030826,2987.3125970934852,0
2018-10-22,Large Family,8.327716212394378,31.529597184410356,4807.4389968450305,0
2018-10-23,Apartment,3.793872219538515,30.76547704967914,4270.987169989057,0
2018-10-24,Apartment,3.361795686384529,26.224254467319156,4003.8677268016654,0
2018-10-25,Single-Family,5.141589211333619,24.49122640406547,3138.6380649740995,0
2018-10-26,Large Family,7.3267049688399055,24.264611915745952,4403.036098899071,0
2018-10-27,Single-Family,6.176150041096527,24.246659539093294,4664.333027515726,0
2018-10-28,Single-Family,6.765931366157438,27.967206093208112,4238.147099072715,0
2018-10-29,Single-Family,6.271969132498406,27.79455445173546,4281.783529086872,0
2018-10-30,Apartment,3.4284945446877226,26.43144279378418,4341.4197392167625,0
2018-10-31,Single-Family,5.056750283878252,29.060873281345202,4789.000864890164,0
2018-11-01,Apartment,4.218778373736549,22.935130009724684,3893.0087324165506,0
2018-11-02,Single-Family,5.510894584033346,26.614685268598894,2197.90138607597,0
2018-11-03,Apartment,4.177019482662471,22.30486595214512,4062.2810998006726,0
2018-11-04,Apartment,4.880906104138134,24.406547338160795,3463.271761872849,0
2018-11-05,Apartment,3.1140348768394643,25.309010050711446,3954.711030598254,0
2018-11-06,Large Family,8.932381822716899,23.923824214806828,3638.681787661586,0
2018-11-07,Single-Family,6.2564076096618075,28.150187889768215,2400.220078427912,0
2018-11-08,Large Family,8.37637023201572,30.019247367367928,4042.894531632106,0
2018-11-09,Single-Family,6.501486938273815,25.401495176959994,4538.601593435758,0
2018-11-10,Apartment,4.3476733117882,24.818174565460048,2847.7908569114397,0
2018-11-11,Large Family,9.26202072481175,28.013350347766472,2136.0047022470326,0
2018-11-12,Large Family,7.572682489627652,30.14041515879955,2911.962392189644,0
2018-11-13,Large Family,7.311974876862482,27.8114819505641,3332.23994529193,0
2018-11-14,Large Family,7.086374133938864,22.384910228037924,4284.437147491621,0
2018-11-15,Single-Family,5.753876248615322,29.826368468963825,2834.6767826187292,0
2018-11-16,Single-Family,6.4690229730951545,25.007512546899573,3863.170481679997,0
2018-11-17,Single-Family,6.1800157193950795,28.57884629798382,2732.685525338539,0
2018-11-18,Single-Family,5.937093987493345,24.333475775830372,2335.5513782923085,0
2018-11-19,Large Family,7.091136442804633,23.756321078484568,4151.15158443502,0
2018-11-20,Apartment,4.767213267335079,23.028166674756374,3939.2404261189477,0
2018-11-21,Single-Family,6.4385209986663705,24.174415540720737,4190.695217642913,0
2018-11-22,Single-Family,6.561060222176907,28.45444982281864,2960.280863999877,0
2018-11-23,Apartment,4.465587095490458,23.847801397048595,4069.3554971914305,0
2018-11-24,Large Family,8.661018056868778,25.88890935467248,4821.583903790988,0
2018-11-25,Apartment,4.649079613447759,28.921434329917258,4285.7299500934905,0
2018-11-26,Apartment,4.198082053044082,24.46307725118608,3003.5862450055624,0
2018-11-27,Apartment,3.4791137635588933,26.723143050799052,3845.5825815001926,0
2018-11-28,Apartment,3.523844659034402,22.612878475324486,4660.694554724764,0
2018-11-29,Single-Family,6.642277650749255,23.105308845476994,2543.686196745945,0
2018-11-30,Single-Family,5.097358691153279,23.951293670769758,4491.822515373662,0
2018-12-01,Single-Family,6.188211503395445,22.410333316052427,2778.7215731613123,0
2018-12-02,Large Family,8.251672686452219,22.614226152256656,4299.8799526328785,0
2018-12-03,Single-Family,6.027265856354473,29.6363035466962,2482.052936400133,0
2018-12-04,Apartment,3.2713035940025232,27.142719399187452,2492.7824640527033,0
2018-12-05,Large Family,7.283753599300553,30.193802430525338,3234.0550125063537,0
2018-12-06,Single-Family,6.029989826009875,26.881561710094505,3284.837853996103,0
2018-12-07,Single-Family,5.937086025051718,23.419491944906056,4510.04718881541,0
2018-12-08,Large Family,8.87429859404744,26.633485536975293,2633.550967914218,0
2018-12-09,Single-Family,5.807912168797449,22.54953262480521,2088.7711016261414,0
2018-12-10,Apartment,3.205087737386008,27.5211193362284,2577.8326012722114,0
2018-12-11,Large Family,7.805983659242902,27.396795435579097,2336.211130267192,0
2018-12-12,Single-Family,6.222204984073606,29.335244802684556,2673.135583010186,0
2018-12-13,Apartment,3.8010200257208138,29.40632199545818,3897.909620529723,0
2018-12-14,Apartment,3.37549938342712,29.669053474479778,4651.058282756017,0
2018-12-15,Apartment,4.7569499256648555,29.7088069727031,3351.357836372182,0
2018-12-16,Apartment,3.731232969901116,30.21264128635477,4888.94578450635,0
2018-12-17,Single-Family,6.251009853159276,28.7820469710283,2353.692187240115,1
2018-12-18,Large Family,9.512364948915225,26.633495039797857,2962.01195777464,0
2018-12-19,Single-Family,5.791481526303239,23.56756035502042,2948.3179693701422,0
2018-12-20,Single-Family,5.86557579533211,23.4203602431726,3305.438288719175,1
2018-12-21,Single-Family,6.2372074329811165,24.362186053308246,4146.978257938394,0
2018-12-22,Single-Family,5.63210118073557,29.84372971039876,3474.834065312918,0
2018-12-23,Single-Family,5.051698416689147,21.988198717094107,4724.542136372989,0
